2020.Alloplitis_Nixon,!,1965.Apanteles_Forster,deduced
2020.Alloplitis_Nixon,!,1965.Buluka_De_Saeger,deduced
2020.Alloplitis_Nixon,!,1965.Dasylagon_Muesebeck,deduced
2020.Alloplitis_Nixon,!,1965.Fornicia_Brulle,deduced
2020.Alloplitis_Nixon,!,1965.Hypomicrogaster_Ashmead,deduced
2020.Alloplitis_Nixon,!,1965.Larissimus_Nixon,deduced
2020.Alloplitis_Nixon,!,1965.Microgaster_Latreille,deduced
2020.Alloplitis_Nixon,<,1965.Microgastrine,deduced
2020.Alloplitis_Nixon,!,1965.Microplitis_Forster,deduced
2020.Alloplitis_Nixon,!,1965.Miropotes_Nixon,deduced
2020.Alloplitis_Nixon,!,1965.Parenion_Nixon,deduced
2020.Alloplitis_Nixon,!,1965.Philoplitis_Nixon,deduced
2020.Alloplitis_Nixon,!,1965.Prasmodon_Nixon,deduced
2020.Alloplitis_Nixon,!,1965.Promicrogaster_Brues_and_Richardson,deduced
2020.Alloplitis_Nixon,!,1965.Protomicroplitis_Ashmead,deduced
2020.Alloplitis_Nixon,!,1965.Semionis_Nixon,deduced
2020.Alloplitis_Nixon,!,1965.Sendaphne_Nixon,deduced
2020.Alloplitis_Nixon,!,1965.Snellenius_Westwood,deduced
2020.Alloplitis_Nixon,!,1965.Xanthomicrogaster_Cameron,deduced
2020.Alphomelon_Mason,!,1965.Alloplitis_Nixon,deduced
2020.Alphomelon_Mason,!,1965.Buluka_De_Saeger,deduced
2020.Alphomelon_Mason,!,1965.Dasylagon_Muesebeck,deduced
2020.Alphomelon_Mason,!,1965.Fornicia_Brulle,deduced
2020.Alphomelon_Mason,!,1965.Larissimus_Nixon,deduced
2020.Alphomelon_Mason,<,1965.Microgastrine,deduced
2020.Alphomelon_Mason,!,1965.Microplitis_Forster,deduced
2020.Alphomelon_Mason,!,1965.Miropotes_Nixon,deduced
2020.Alphomelon_Mason,!,1965.Parenion_Nixon,deduced
2020.Alphomelon_Mason,!,1965.Philoplitis_Nixon,deduced
2020.Alphomelon_Mason,!,1965.Prasmodon_Nixon,deduced
2020.Alphomelon_Mason,!,1965.Promicrogaster_Brues_and_Richardson,deduced
2020.Alphomelon_Mason,!,1965.Semionis_Nixon,deduced
2020.Alphomelon_Mason,!,1965.Sendaphne_Nixon,deduced
2020.Alphomelon_Mason,!,1965.Snellenius_Westwood,deduced
2020.Alphomelon_Mason,!,1965.Xanthomicrogaster_Cameron,deduced
2020.Apanteles_Forster,!,1965.Alloplitis_Nixon,deduced
2020.Apanteles_Forster,!,1965.Buluka_De_Saeger,deduced
2020.Apanteles_Forster,!,1965.Dasylagon_Muesebeck,deduced
2020.Apanteles_Forster,!,1965.Fornicia_Brulle,deduced
